Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000004418,Switzerland,388446.7691,Cash Withdrawal,7/4/2013 1:00,Person_9002,Construction,UAE,FALSE,Illegal,6,1,Bank_336,Bahamas
TX0000004419,Singapore,1703211.464,Offshore Transfer,7/4/2013 2:00,Person_1586,Arms Trade,UK,TRUE,Illegal,7,6,Bank_406,Luxembourg
TX0000004420,UK,3051651.958,Cryptocurrency,7/4/2013 3:00,Person_9474,Oil & Gas,USA,FALSE,Illegal,1,4,Bank_157,Switzerland
TX0000004421,South Africa,1613250.822,Property Purchase,7/4/2013 4:00,Person_7449,Real Estate,South Africa,FALSE,Illegal,1,3,Bank_353,Singapore
TX0000004422,Russia,4499939.298,Stocks Transfer,7/4/2013 5:00,Person_7448,Real Estate,China,TRUE,Illegal,3,3,Bank_354,Switzerland
TX0000004423,South Africa,4531912.495,Stocks Transfer,7/4/2013 6:00,Person_5567,Real Estate,South Africa,TRUE,Illegal,2,0,Bank_190,Switzerland
TX0000004424,Brazil,2735348.832,Stocks Transfer,7/4/2013 7:00,Person_6641,Luxury Goods,UK,FALSE,Illegal,1,2,Bank_161,Panama
TX0000004425,China,727118.2026,Property Purchase,7/4/2013 8:00,Person_4643,Finance,South Africa,FALSE,Illegal,6,1,Bank_353,Luxembourg
TX0000004426,USA,4368692.479,Stocks Transfer,7/4/2013 9:00,Person_8946,Construction,China,FALSE,Illegal,6,1,Bank_136,Panama
TX0000004427,USA,140161.039,Cash Withdrawal,7/4/2013 10:00,Person_6335,Real Estate,Singapore,FALSE,Legal,3,4,Bank_15,Cayman Islands
TX0000004428,India,2931804.3,Cash Withdrawal,7/4/2013 11:00,Person_869,Finance,Switzerland,FALSE,Illegal,9,0,Bank_123,Cayman Islands
TX0000004429,China,632341.8219,Property Purchase,7/4/2013 12:00,Person_8052,Construction,USA,FALSE,Illegal,10,3,Bank_329,Singapore
TX0000004430,South Africa,2722612.815,Property Purchase,7/4/2013 13:00,Person_4521,Luxury Goods,Switzerland,FALSE,Legal,6,1,Bank_221,Switzerland
TX0000004431,Russia,4343706.58,Cash Withdrawal,7/4/2013 14:00,Person_237,Arms Trade,Brazil,FALSE,Illegal,8,3,Bank_372,Switzerland
TX0000004432,UK,3496196.531,Cryptocurrency,7/4/2013 15:00,Person_3646,Real Estate,UAE,FALSE,Illegal,1,2,Bank_424,Bahamas
TX0000004433,Singapore,1365596.069,Cash Withdrawal,7/4/2013 16:00,Person_3095,Finance,India,FALSE,Legal,6,6,Bank_356,Singapore
TX0000004434,USA,2660294.292,Stocks Transfer,7/4/2013 17:00,Person_9022,Real Estate,UK,FALSE,Illegal,8,6,Bank_37,Panama
TX0000004435,India,2462077.641,Stocks Transfer,7/4/2013 18:00,Person_1425,Luxury Goods,Switzerland,FALSE,Illegal,5,5,Bank_490,Panama
TX0000004436,Switzerland,2939856.236,Offshore Transfer,7/4/2013 19:00,Person_5818,Luxury Goods,UK,TRUE,Illegal,9,8,Bank_283,Singapore
TX0000004437,USA,4206445.707,Cryptocurrency,7/4/2013 20:00,Person_3411,Oil & Gas,UK,FALSE,Illegal,4,4,Bank_213,Singapore
TX0000004438,China,4864617.783,Cash Withdrawal,7/4/2013 21:00,Person_1502,Oil & Gas,UAE,FALSE,Legal,10,2,Bank_273,Bahamas
TX0000004439,UAE,873597.556,Cash Withdrawal,7/4/2013 22:00,Person_2059,Arms Trade,Switzerland,FALSE,Illegal,7,7,Bank_410,Luxembourg
TX0000004440,India,265601.024,Cryptocurrency,7/4/2013 23:00,Person_527,Casinos,South Africa,TRUE,Legal,8,9,Bank_320,Panama
TX0000004441,Singapore,951189.9444,Stocks Transfer,7/5/2013 0:00,Person_2067,Luxury Goods,Brazil,FALSE,Illegal,5,0,Bank_349,Luxembourg
TX0000004442,South Africa,2753185.102,Offshore Transfer,7/5/2013 1:00,Person_9345,Finance,China,FALSE,Legal,10,6,Bank_192,Singapore
TX0000004443,India,1430357.539,Cash Withdrawal,7/5/2013 2:00,Person_4462,Oil & Gas,UAE,TRUE,Illegal,10,0,Bank_153,Panama
TX0000004444,Switzerland,3221835.173,Property Purchase,7/5/2013 3:00,Person_110,Construction,USA,TRUE,Legal,6,4,Bank_188,Switzerland
TX0000004445,China,3435164.538,Cash Withdrawal,7/5/2013 4:00,Person_4846,Arms Trade,Russia,FALSE,Legal,5,3,Bank_136,Switzerland
TX0000004446,Singapore,2428454.124,Offshore Transfer,7/5/2013 5:00,Person_7583,Oil & Gas,China,FALSE,Illegal,7,1,Bank_300,Singapore
TX0000004447,China,1892089.677,Cash Withdrawal,7/5/2013 6:00,Person_822,Luxury Goods,UAE,FALSE,Illegal,10,5,Bank_169,Switzerland
TX0000004448,Singapore,3712695.074,Cash Withdrawal,7/5/2013 7:00,Person_9758,Arms Trade,India,FALSE,Illegal,5,2,Bank_192,Bahamas
TX0000004449,Russia,97257.54738,Stocks Transfer,7/5/2013 8:00,Person_946,Construction,Switzerland,FALSE,Illegal,4,0,Bank_82,Bahamas
TX0000004450,India,1216749.964,Stocks Transfer,7/5/2013 9:00,Person_1318,Casinos,UAE,TRUE,Legal,6,0,Bank_131,Singapore
TX0000004451,Russia,2783549.297,Cryptocurrency,7/5/2013 10:00,Person_1044,Arms Trade,Russia,FALSE,Legal,1,4,Bank_305,Switzerland
TX0000004452,UK,3516292.97,Property Purchase,7/5/2013 11:00,Person_7848,Finance,China,FALSE,Legal,3,8,Bank_52,Cayman Islands
TX0000004453,UAE,4779932.953,Offshore Transfer,7/5/2013 12:00,Person_5663,Construction,Singapore,FALSE,Illegal,1,4,Bank_72,Cayman Islands
TX0000004454,USA,1634339.6,Cryptocurrency,7/5/2013 13:00,Person_438,Real Estate,Russia,TRUE,Legal,4,4,Bank_426,Bahamas
TX0000004455,South Africa,2949614.453,Cash Withdrawal,7/5/2013 14:00,Person_1828,Real Estate,UK,FALSE,Legal,9,1,Bank_102,Luxembourg
TX0000004456,Russia,1081888.202,Cryptocurrency,7/5/2013 15:00,Person_8927,Luxury Goods,South Africa,TRUE,Illegal,5,6,Bank_179,Bahamas
TX0000004457,China,1080011.762,Cash Withdrawal,7/5/2013 16:00,Person_9204,Finance,UAE,FALSE,Legal,1,4,Bank_117,Panama
TX0000004458,Brazil,2908259.261,Cash Withdrawal,7/5/2013 17:00,Person_1028,Casinos,USA,FALSE,Legal,4,9,Bank_210,Luxembourg
TX0000004459,India,3909207.3,Property Purchase,7/5/2013 18:00,Person_2403,Construction,UAE,FALSE,Illegal,3,4,Bank_445,Cayman Islands
TX0000004460,Switzerland,2231659.398,Stocks Transfer,7/5/2013 19:00,Person_7623,Real Estate,India,TRUE,Illegal,1,6,Bank_50,Panama
TX0000004461,China,3294212.792,Offshore Transfer,7/5/2013 20:00,Person_9162,Casinos,USA,FALSE,Legal,1,5,Bank_107,Bahamas
TX0000004462,UK,2058943.962,Property Purchase,7/5/2013 21:00,Person_5240,Oil & Gas,China,FALSE,Illegal,3,1,Bank_268,Panama
TX0000004463,India,2208776.169,Offshore Transfer,7/5/2013 22:00,Person_1220,Real Estate,China,FALSE,Illegal,9,6,Bank_357,Singapore
TX0000004464,UK,3188128.224,Cryptocurrency,7/5/2013 23:00,Person_8901,Oil & Gas,USA,FALSE,Illegal,4,4,Bank_11,Singapore
TX0000004465,Brazil,4183284.687,Property Purchase,7/6/2013 0:00,Person_8112,Casinos,Brazil,FALSE,Illegal,4,2,Bank_174,Singapore
TX0000004466,China,2862945.02,Stocks Transfer,7/6/2013 1:00,Person_4163,Arms Trade,Switzerland,FALSE,Illegal,4,5,Bank_370,Bahamas
TX0000004467,India,1302978.718,Offshore Transfer,7/6/2013 2:00,Person_3421,Oil & Gas,UAE,FALSE,Illegal,7,6,Bank_490,Switzerland
TX0000004468,UAE,4482594.703,Stocks Transfer,7/6/2013 3:00,Person_3184,Luxury Goods,Brazil,FALSE,Legal,9,7,Bank_162,Luxembourg
TX0000004469,South Africa,2193461.347,Offshore Transfer,7/6/2013 4:00,Person_7199,Real Estate,USA,FALSE,Illegal,8,0,Bank_231,Cayman Islands
TX0000004470,Switzerland,253905.2599,Cash Withdrawal,7/6/2013 5:00,Person_8919,Luxury Goods,Brazil,FALSE,Illegal,10,5,Bank_109,Luxembourg
TX0000004471,China,4672313.912,Cryptocurrency,7/6/2013 6:00,Person_9856,Casinos,South Africa,TRUE,Legal,9,0,Bank_110,Panama
TX0000004472,Singapore,445308.6079,Property Purchase,7/6/2013 7:00,Person_6098,Construction,China,FALSE,Illegal,4,4,Bank_438,Switzerland
TX0000004473,UAE,3320693.212,Offshore Transfer,7/6/2013 8:00,Person_9692,Luxury Goods,UAE,FALSE,Legal,3,6,Bank_359,Singapore
TX0000004474,Brazil,1592914.784,Cryptocurrency,7/6/2013 9:00,Person_1744,Arms Trade,UAE,FALSE,Illegal,4,4,Bank_158,Singapore
TX0000004475,USA,1434796.864,Cash Withdrawal,7/6/2013 10:00,Person_604,Casinos,South Africa,TRUE,Illegal,5,3,Bank_39,Panama
TX0000004476,Singapore,1291819.529,Stocks Transfer,7/6/2013 11:00,Person_4703,Real Estate,UAE,FALSE,Illegal,4,8,Bank_348,Switzerland
TX0000004477,South Africa,3540848.927,Cryptocurrency,7/6/2013 12:00,Person_1462,Casinos,Russia,FALSE,Illegal,9,3,Bank_315,Singapore
TX0000004478,Russia,245256.909,Offshore Transfer,7/6/2013 13:00,Person_8870,Construction,China,FALSE,Illegal,3,7,Bank_24,Panama
TX0000004479,China,651408.8473,Cryptocurrency,7/6/2013 14:00,Person_1772,Real Estate,Russia,FALSE,Legal,10,0,Bank_236,Cayman Islands
TX0000004480,China,593259.8788,Cash Withdrawal,7/6/2013 15:00,Person_4532,Finance,UAE,FALSE,Illegal,9,4,Bank_273,Bahamas
TX0000004481,UK,4693090.308,Cryptocurrency,7/6/2013 16:00,Person_7943,Luxury Goods,Brazil,FALSE,Legal,5,4,Bank_28,Bahamas
TX0000004482,South Africa,2566695.21,Cash Withdrawal,7/6/2013 17:00,Person_2950,Construction,Russia,FALSE,Illegal,4,9,Bank_282,Panama
TX0000004483,South Africa,266030.1706,Cash Withdrawal,7/6/2013 18:00,Person_306,Casinos,China,FALSE,Illegal,8,4,Bank_267,Luxembourg
TX0000004484,India,878804.8725,Cash Withdrawal,7/6/2013 19:00,Person_65,Luxury Goods,USA,FALSE,Illegal,3,0,Bank_144,Switzerland
TX0000004485,Russia,4203024.44,Cash Withdrawal,7/6/2013 20:00,Person_2736,Real Estate,India,FALSE,Legal,10,3,Bank_485,Singapore
TX0000004486,Russia,317613.0192,Stocks Transfer,7/6/2013 21:00,Person_2592,Oil & Gas,South Africa,FALSE,Legal,4,3,Bank_60,Luxembourg
,Russia,2571500.656,Cash Withdrawal,7/6/2013 22:00,Person_666,Arms Trade,USA,FALSE,Legal,8,2,Bank_37,Panama
TX0000004488,Brazil,2053621.028,Offshore Transfer,7/6/2013 23:00,Person_4131,Casinos,South Africa,FALSE,Legal,2,0,Bank_231,Singapore
TX0000004489,Russia,3909201.208,Property Purchase,7/7/2013 0:00,Person_3140,Oil & Gas,UAE,FALSE,Legal,1,0,Bank_449,Bahamas
TX0000004490,India,1665609.533,Property Purchase,7/7/2013 1:00,Person_6887,Arms Trade,Singapore,FALSE,Illegal,5,2,Bank_24,Switzerland
TX0000004491,South Africa,2081753.45,Stocks Transfer,7/7/2013 2:00,Person_359,Arms Trade,Brazil,TRUE,Illegal,10,3,Bank_440,Panama
TX0000004492,UK,2885240.729,Cash Withdrawal,7/7/2013 3:00,Person_1119,Oil & Gas,UK,FALSE,Legal,3,1,Bank_39,Bahamas
TX0000004493,India,3802610.484,Cryptocurrency,7/7/2013 4:00,Person_8642,Oil & Gas,Switzerland,TRUE,Illegal,4,9,Bank_271,Switzerland
TX0000004494,China,2781840.23,Cryptocurrency,7/7/2013 5:00,Person_4554,Luxury Goods,Brazil,FALSE,Illegal,10,1,Bank_215,Bahamas
TX0000004495,China,3236200.51,Property Purchase,7/7/2013 6:00,Person_7894,Oil & Gas,South Africa,FALSE,Illegal,6,8,Bank_141,Panama
TX0000004496,China,863692.9429,Property Purchase,7/7/2013 7:00,Person_4051,Construction,Switzerland,FALSE,Illegal,5,7,Bank_462,Switzerland
TX0000004497,Brazil,1063834.868,Property Purchase,7/7/2013 8:00,Person_6867,Real Estate,India,FALSE,Legal,1,9,Bank_375,Switzerland
TX0000004498,Switzerland,3630086.57,Cryptocurrency,7/7/2013 9:00,Person_288,Arms Trade,India,TRUE,Legal,7,8,Bank_298,Luxembourg
TX0000004499,Brazil,1478248.848,Cash Withdrawal,7/7/2013 10:00,Person_7901,Luxury Goods,UAE,TRUE,Illegal,8,3,Bank_266,Panama
TX0000004500,USA,1853449,Offshore Transfer,7/7/2013 11:00,Person_306,Arms Trade,UK,FALSE,Illegal,2,1,Bank_204,Luxembourg
TX0000004501,Russia,1816135.701,Property Purchase,7/7/2013 12:00,Person_4150,Construction,India,FALSE,Illegal,1,6,Bank_27,Bahamas
TX0000004502,India,2579272.444,Cash Withdrawal,7/7/2013 13:00,Person_7582,Luxury Goods,USA,TRUE,Legal,2,3,Bank_268,Singapore
TX0000004503,UK,2109868.514,Offshore Transfer,7/7/2013 14:00,Person_9240,Real Estate,Russia,TRUE,Illegal,3,7,Bank_186,Luxembourg
TX0000004504,USA,2554276.462,Cryptocurrency,7/7/2013 15:00,Person_5622,Oil & Gas,Russia,FALSE,Legal,5,2,Bank_281,Luxembourg
TX0000004505,USA,4368036.974,Cash Withdrawal,7/7/2013 16:00,Person_9485,Oil & Gas,UK,TRUE,Legal,4,5,Bank_416,Panama
TX0000004506,South Africa,1805375.664,Offshore Transfer,7/7/2013 17:00,Person_7751,Finance,USA,FALSE,Illegal,10,0,Bank_5,Singapore
TX0000004507,Switzerland,4195286.228,Stocks Transfer,7/7/2013 18:00,Person_2293,Construction,Brazil,FALSE,Legal,2,1,Bank_356,Singapore
TX0000004508,Switzerland,288706.4501,Property Purchase,7/7/2013 19:00,Person_3187,Luxury Goods,South Africa,FALSE,Illegal,5,5,Bank_76,Luxembourg
TX0000004509,UAE,2273340.77,Stocks Transfer,7/7/2013 20:00,Person_1244,Arms Trade,China,TRUE,Legal,7,9,Bank_331,Cayman Islands
TX0000004510,China,3656074.909,Cash Withdrawal,7/7/2013 21:00,Person_2908,Finance,Singapore,FALSE,Illegal,1,5,Bank_437,Cayman Islands
TX0000004511,Switzerland,3838075.18,Cash Withdrawal,7/7/2013 22:00,Person_984,Finance,Russia,FALSE,Illegal,5,0,Bank_115,Switzerland
TX0000004512,Russia,4220941.211,Cash Withdrawal,7/7/2013 23:00,Person_9818,Finance,UK,FALSE,Illegal,1,5,Bank_47,Bahamas
TX0000004513,China,913640.4077,Property Purchase,7/8/2013 0:00,Person_2409,Construction,South Africa,FALSE,Illegal,5,6,Bank_431,Cayman Islands
TX0000004514,USA,79147.44484,Cryptocurrency,7/8/2013 1:00,Person_6506,Oil & Gas,China,FALSE,Legal,9,0,Bank_291,Panama
TX0000004515,China,175250.6219,Property Purchase,7/8/2013 2:00,Person_3198,Real Estate,India,FALSE,Illegal,6,0,Bank_492,Luxembourg
TX0000004516,USA,816269.3475,Property Purchase,7/8/2013 3:00,Person_4818,Casinos,USA,FALSE,Illegal,2,6,Bank_461,Cayman Islands
TX0000004517,UK,4813247.746,Offshore Transfer,7/8/2013 4:00,Person_2052,Arms Trade,Brazil,TRUE,Illegal,2,2,Bank_90,Luxembourg
TX0000004518,Russia,2200631.979,Stocks Transfer,7/8/2013 5:00,Person_2876,Casinos,UAE,FALSE,Legal,9,4,Bank_359,Bahamas
TX0000004519,South Africa,842091.3593,Cash Withdrawal,7/8/2013 6:00,Person_5045,Construction,Russia,FALSE,Illegal,3,0,Bank_69,Panama
TX0000004520,UAE,1790112.063,Cash Withdrawal,7/8/2013 7:00,Person_3168,Luxury Goods,Switzerland,FALSE,Illegal,3,2,Bank_82,Luxembourg
TX0000004521,Switzerland,2931359.886,Cash Withdrawal,7/8/2013 8:00,Person_8266,Construction,Singapore,FALSE,Illegal,8,5,Bank_457,Switzerland
TX0000004522,South Africa,980086.2657,Cryptocurrency,7/8/2013 9:00,Person_9736,Casinos,China,FALSE,Illegal,9,6,Bank_55,Bahamas
TX0000004523,UK,213022.9563,Cryptocurrency,7/8/2013 10:00,Person_6766,Construction,Singapore,FALSE,Illegal,3,2,Bank_384,Cayman Islands
,Singapore,2660040.177,Stocks Transfer,7/8/2013 11:00,Person_1588,Construction,Singapore,TRUE,Legal,10,3,Bank_126,Luxembourg
TX0000004525,Switzerland,253459.739,Offshore Transfer,7/8/2013 12:00,Person_6449,Real Estate,Brazil,FALSE,Illegal,7,9,Bank_317,Luxembourg
TX0000004526,India,960150.977,Cash Withdrawal,7/8/2013 13:00,Person_3885,Construction,South Africa,TRUE,Illegal,3,4,Bank_178,Singapore
TX0000004527,China,1863793.058,Cash Withdrawal,7/8/2013 14:00,Person_5050,Casinos,China,FALSE,Illegal,1,1,Bank_120,Singapore
TX0000004528,South Africa,2631457.664,Cash Withdrawal,7/8/2013 15:00,Person_8219,Luxury Goods,China,FALSE,Illegal,1,7,Bank_475,Bahamas
TX0000004529,Russia,2915000.264,Property Purchase,7/8/2013 16:00,Person_5691,Finance,China,FALSE,Illegal,3,8,Bank_437,Bahamas
TX0000004530,Brazil,611580.9992,Property Purchase,7/8/2013 17:00,Person_9589,Finance,UK,FALSE,Illegal,2,8,Bank_202,Bahamas
TX0000004531,Switzerland,341471.4173,Stocks Transfer,7/8/2013 18:00,Person_7979,Luxury Goods,China,FALSE,Illegal,10,7,Bank_208,Bahamas
TX0000004532,Singapore,3339879.102,Stocks Transfer,7/8/2013 19:00,Person_8483,Arms Trade,India,FALSE,Illegal,1,3,Bank_191,Bahamas
TX0000004533,Russia,3907441.348,Property Purchase,7/8/2013 20:00,Person_1250,Arms Trade,China,FALSE,Illegal,2,2,Bank_107,Singapore
TX0000004534,China,2349782.929,Stocks Transfer,7/8/2013 21:00,Person_3631,Real Estate,Singapore,FALSE,Legal,4,7,Bank_177,Bahamas
TX0000004535,China,2495738.908,Cash Withdrawal,7/8/2013 22:00,Person_9361,Luxury Goods,China,FALSE,Legal,2,1,Bank_230,Cayman Islands
TX0000004536,Brazil,1091059.989,Cash Withdrawal,7/8/2013 23:00,Person_3218,Luxury Goods,South Africa,FALSE,Legal,1,3,Bank_221,Singapore
TX0000004537,UAE,2100503.636,Property Purchase,7/9/2013 0:00,Person_5085,Construction,Singapore,FALSE,Illegal,9,0,Bank_244,Cayman Islands
TX0000004538,UAE,3650502.792,Stocks Transfer,7/9/2013 1:00,Person_3504,Construction,Russia,FALSE,Illegal,1,4,Bank_348,Luxembourg
TX0000004539,Switzerland,1632212.234,Cryptocurrency,7/9/2013 2:00,Person_9456,Casinos,Switzerland,FALSE,Illegal,6,3,Bank_11,Switzerland
TX0000004540,China,1376710.691,Cash Withdrawal,7/9/2013 3:00,Person_607,Real Estate,India,FALSE,Legal,9,1,Bank_171,Bahamas
TX0000004541,South Africa,1527501.769,Property Purchase,7/9/2013 4:00,Person_4817,Real Estate,UK,FALSE,Illegal,1,1,Bank_401,Cayman Islands
TX0000004542,South Africa,937414.0628,Property Purchase,7/9/2013 5:00,Person_325,Luxury Goods,Switzerland,FALSE,Illegal,8,0,Bank_294,Singapore
TX0000004543,Brazil,148088.1521,Property Purchase,7/9/2013 6:00,Person_8844,Finance,Brazil,FALSE,Illegal,1,0,Bank_5,Bahamas
TX0000004544,China,776651.5332,Stocks Transfer,7/9/2013 7:00,Person_716,Finance,South Africa,TRUE,Illegal,3,2,Bank_364,Luxembourg
TX0000004545,South Africa,1827157.107,Cryptocurrency,7/9/2013 8:00,Person_7143,Luxury Goods,UK,FALSE,Illegal,5,3,Bank_386,Luxembourg
TX0000004546,UAE,1984852.723,Property Purchase,7/9/2013 9:00,Person_8797,Luxury Goods,China,FALSE,Legal,4,4,Bank_488,Cayman Islands
TX0000004547,Brazil,464380.2196,Stocks Transfer,7/9/2013 10:00,Person_6965,Arms Trade,China,FALSE,Legal,5,3,Bank_55,Cayman Islands
TX0000004548,USA,3144896.368,Property Purchase,7/9/2013 11:00,Person_3482,Oil & Gas,Russia,FALSE,Legal,7,2,Bank_469,Luxembourg
TX0000004549,Singapore,721374.0043,Property Purchase,7/9/2013 12:00,Person_7235,Arms Trade,Russia,FALSE,Illegal,1,6,Bank_237,Bahamas
TX0000004550,Brazil,2030688.146,Property Purchase,7/9/2013 13:00,Person_4679,Arms Trade,Switzerland,FALSE,Illegal,8,9,Bank_354,Luxembourg
TX0000004551,South Africa,409776.4076,Cash Withdrawal,7/9/2013 14:00,Person_6335,Construction,China,FALSE,Legal,7,6,Bank_400,Cayman Islands
TX0000004552,UK,1122001.327,Property Purchase,7/9/2013 15:00,Person_8185,Construction,Switzerland,TRUE,Legal,3,5,Bank_299,Bahamas
TX0000004553,Russia,4271330.207,Cash Withdrawal,7/9/2013 16:00,Person_7084,Luxury Goods,Singapore,FALSE,Illegal,4,7,Bank_147,Switzerland
TX0000004554,India,732421.7475,Cash Withdrawal,7/9/2013 17:00,Person_7134,Casinos,China,FALSE,Illegal,3,9,Bank_58,Singapore
TX0000004555,Russia,1938557.281,Property Purchase,7/9/2013 18:00,Person_1720,Real Estate,Brazil,FALSE,Illegal,2,3,Bank_213,Bahamas
TX0000004556,Switzerland,1307643.967,Cash Withdrawal,7/9/2013 19:00,Person_7090,Arms Trade,UK,FALSE,Illegal,2,2,Bank_460,Cayman Islands
TX0000004557,South Africa,3247936.336,Offshore Transfer,7/9/2013 20:00,Person_8531,Oil & Gas,India,FALSE,Illegal,4,1,Bank_185,Cayman Islands
TX0000004558,China,1059232.527,Property Purchase,7/9/2013 21:00,Person_8395,Arms Trade,China,FALSE,Illegal,8,0,Bank_274,Panama
TX0000004559,Switzerland,4788723.688,Stocks Transfer,7/9/2013 22:00,Person_4383,Arms Trade,Russia,FALSE,Illegal,4,1,Bank_245,Singapore
TX0000004560,Switzerland,1361438.689,Property Purchase,7/9/2013 23:00,Person_8378,Finance,USA,FALSE,Illegal,6,1,Bank_470,Panama
TX0000004561,Switzerland,3960856.411,Stocks Transfer,7/10/2013 0:00,Person_890,Finance,UK,TRUE,Illegal,4,9,Bank_83,Cayman Islands
TX0000004562,China,267021.2623,Property Purchase,7/10/2013 1:00,Person_6045,Casinos,South Africa,FALSE,Legal,7,8,Bank_335,Cayman Islands
TX0000004563,UAE,4005951.82,Cash Withdrawal,7/10/2013 2:00,Person_2278,Construction,India,FALSE,Illegal,10,9,Bank_61,Bahamas
TX0000004564,USA,768321.2095,Cryptocurrency,7/10/2013 3:00,Person_5239,Arms Trade,China,FALSE,Illegal,3,4,Bank_157,Panama
TX0000004565,Singapore,1012748.146,Stocks Transfer,7/10/2013 4:00,Person_1259,Finance,Singapore,FALSE,Legal,10,2,Bank_264,Panama
TX0000004566,Switzerland,349457.543,Cash Withdrawal,7/10/2013 5:00,Person_5339,Luxury Goods,Singapore,FALSE,Illegal,9,8,Bank_122,Cayman Islands
TX0000004567,Switzerland,4837955.345,Offshore Transfer,7/10/2013 6:00,Person_7968,Luxury Goods,China,FALSE,Legal,1,8,Bank_288,Panama
TX0000004568,UK,2895556.882,Cash Withdrawal,7/10/2013 7:00,Person_6420,Real Estate,UK,TRUE,Illegal,9,7,Bank_21,Panama
TX0000004569,Brazil,4768566.069,Offshore Transfer,7/10/2013 8:00,Person_3139,Finance,Singapore,FALSE,Legal,9,5,Bank_7,Luxembourg
TX0000004570,UK,4451683.658,Offshore Transfer,7/10/2013 9:00,Person_9881,Luxury Goods,UK,TRUE,Legal,6,4,Bank_227,Switzerland
TX0000004571,UAE,4677012.263,Offshore Transfer,7/10/2013 10:00,Person_120,Luxury Goods,Switzerland,FALSE,Illegal,7,2,Bank_357,Cayman Islands
TX0000004572,South Africa,729770.1577,Cash Withdrawal,7/10/2013 11:00,Person_8370,Luxury Goods,UK,FALSE,Illegal,8,7,Bank_173,Luxembourg
TX0000004573,UK,4537633.969,Offshore Transfer,7/10/2013 12:00,Person_8382,Construction,South Africa,FALSE,Illegal,10,8,Bank_294,Bahamas
TX0000004574,South Africa,1046172.915,Property Purchase,7/10/2013 13:00,Person_7917,Casinos,USA,FALSE,Illegal,9,6,Bank_245,Switzerland
TX0000004575,Switzerland,4384936.996,Cryptocurrency,7/10/2013 14:00,Person_6364,Construction,South Africa,FALSE,Illegal,1,9,Bank_9,Luxembourg
TX0000004576,Russia,1984475.928,Property Purchase,7/10/2013 15:00,Person_3747,Construction,South Africa,FALSE,Illegal,10,8,Bank_70,Cayman Islands
TX0000004577,China,1224116.613,Property Purchase,7/10/2013 16:00,Person_2043,Real Estate,Russia,FALSE,Legal,2,4,Bank_348,Bahamas
TX0000004578,UAE,4840443.788,Property Purchase,7/10/2013 17:00,Person_4813,Luxury Goods,UK,FALSE,Legal,4,2,Bank_212,Luxembourg
TX0000004579,Singapore,1049495.524,Stocks Transfer,7/10/2013 18:00,Person_9544,Construction,Singapore,FALSE,Illegal,10,5,Bank_305,Switzerland
TX0000004580,India,1253812.46,Property Purchase,7/10/2013 19:00,Person_4634,Luxury Goods,UAE,FALSE,Illegal,6,5,Bank_276,Cayman Islands
TX0000004581,China,4008130.761,Cryptocurrency,7/10/2013 20:00,Person_9611,Finance,Russia,FALSE,Illegal,7,2,Bank_174,Bahamas
TX0000004582,India,3586044.464,Cryptocurrency,7/10/2013 21:00,Person_2558,Oil & Gas,UAE,FALSE,Illegal,6,2,Bank_123,Cayman Islands
